;Place_ID;Address;Phone Number;Price level;Avg rating;Amount of ratings;Vegetarian;Beer;Wine;Opening Hours;tags
266;ChIJxbWl1MJ1_UYR7i5hI5cOWUo;Cedrowa 41, 80-126 Gdańsk, Poland;+48 723 888 212;2;4.8;301;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
267;ChIJcb6dL4J1_UYRK1H36JI3KRo;aleja Grunwaldzka 22, 80-236 Gdańsk, Poland;+48 579 344 449;2;4.9;1448;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
268;ChIJw5LV4pEK_UYR4MVWMdBuC8k;Bohaterów Monte Cassino 54, 81-759 Sopot, Poland;+48 515 101 414;2;4.1;3744;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0030'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0030'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
269;ChIJLai4JZ51_UYRDPAvIvIYD_U;Park Handlowy Matarnia, Złota Karczma 26, 80-286 Gdańsk, Poland;+48 514 066 077;;4.5;718;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1000'}}];['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']
270;ChIJ6TArDjun_UYRutRjNIbG36c;skwer Kościuszki 10, 81-370 Gdynia, Poland;+48 58 620 79 25;2;4.4;1913;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0830'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0830'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0830'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
271;ChIJ6bTNStyn_UYRVo9Rjsq6X8A;Świętojańska 95, 81-381 Gdynia, Poland;+48 533 033 059;2;4.5;1368;;False;False;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
272;ChIJSYSjuNx0_UYRcPn67-Pua8U;aleja Grunwaldzka 211, 80-266 Gdańsk, Poland;+48 786 070 809;2;4.7;3524;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
273;ChIJlz3C_o0K_UYRXZfaV-rPdiQ;Grunwaldzka 4/6, 81-759 Sopot, Poland;+48 730 108 107;1;4.6;1196;True;True;True;[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
274;ChIJK2dQXZug_UYRQ-_kNDcbYIU;Spółdzielcza 2, 81-545 Gdynia, Poland;+48 58 580 08 08;3;4.6;1411;;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
275;ChIJYw7PsSSn_UYR8Wt8olWwVoU;skwer Kościuszki 18, 81-370 Gdynia, Poland;+48 668 088 937;1;4.1;2712;;True;False;[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1000'}}];['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']
276;ChIJf1pjw6QL_UYRK7qDFMiXFfs;Krzywy Domek, Bohaterów Monte Cassino 53, 81-767 Sopot, Poland;;;4.7;143;True;;True;;['restaurant', 'food', 'point_of_interest', 'establishment']
277;ChIJOdtPY6Wn_UYRY_oRQPa5yGo;Starowiejska 38, 81-364 Gdynia, Poland;+48 884 864 600;2;4.5;1821;True;True;False;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
278;ChIJLRSbXzin_UYR5LReOxdBtIU;Świętojańska 130, 81-381 Gdynia, Poland;+48 509 651 565;;4.7;695;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
279;ChIJY4bZdsun_UYR85fukX0-cVE;Mściwoja 3a, 81-363 Gdynia, Poland;+48 536 537 004;2;4.9;498;;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1200'}}];['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']
280;ChIJW9wH5jOn_UYREGZMhI_iP6U;Bulwar Nadmorski im.Feliksa Nowowiejskiego 10, 81-980 Gdynia, Poland;+48 696 766 065;;4.7;1106;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
281;ChIJ4bMdaVRz_UYRdGmW1zmDUto;Chmielna 3/9, 80-748 Gdańsk, Poland;+48 668 400 280;2;4.8;3031;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
282;ChIJnTFAEzCn_UYR_jjxray_vmQ;Świętojańska 49, 81-391 Gdynia, Poland;+48 58 352 66 33;2;4.4;1744;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
283;ChIJYeAtgpIK_UYRkyG7sv5AJ2Y;Aleja Wojska Polskiego 1, 81-769 Sopot, Poland;+48 784 629 283;3;4.2;4209;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
284;ChIJR8ltiECn_UYRa7A4Mk6K1dU;Admirała Józefa Unruga 52/3, 81-181 Gdynia, Poland;+48 725 605 030;2;4.5;757;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
285;ChIJK1q8HAB1_UYR_7Muki76MzY;aleja Grunwaldzka 76/78, 80-244 Gdańsk, Poland;+48 883 263 326;;4.9;387;True;False;False;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
286;ChIJpwBPgnZ1_UYRW8n5z5yMRlY;Złota Karczma 26, 80-298 Gdańsk, Poland;+48 58 550 73 05;2;3.9;1073;True;True;True;[{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
287;ChIJ5ZKqvJML_UYRov-Mhn4ZgoI;Powstańców Warszawy 25, 81-718 Sopot, Poland;+48 799 064 426;2;4.9;301;True;True;True;[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1230'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
288;ChIJ53AvNop0_UYRa53FMSRinZI;Myczkowskiego 1, 80-215 Gdańsk, Poland;+48 733 460 471;1;4.9;2074;True;False;False;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
289;ChIJ85qJPtV1_UYRom72j685-28;Jana Kilińskiego 4, 80-266 Gdańsk, Poland;+48 507 797 767;;4.3;261;True;False;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
290;ChIJISGsDGt1_UYRH4Pe1JM_NlU;Roalda Amundsena 7c, 80-288 Gdańsk, Poland;+48 785 705 045;2;3.8;1935;True;True;False;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
291;ChIJ8TdsDmoL_UYRE316hn4VcYY;Bohaterów Monte Cassino 14, 81-704 Sopot, Poland;+48 886 300 207;1;4.5;242;;False;False;[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0600'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0600'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
292;ChIJF0p7ZqWn_UYRwdPmAb-rouE;skwer Kościuszki 16, 81-300 Gdynia, Poland;+48 690 345 354;2;4.7;669;True;True;True;[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
293;ChIJLTBFZVan_UYRsU7eUE4XmmA;Żołnierzy I Armii Wojska Polskiego 13, 81-383 Gdynia, Poland;+48 531 538 929;2;4.8;648;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
294;ChIJvxdAOXd1_UYR-hzHF8QQ7eg;PL, Antoniego Lendziona 14, 80-264 Gdańsk, Poland;+48 791 909 977;2;4.5;973;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
295;ChIJa11uTCAL_UYRSxxxiw9mEWI;Jerzego Haffnera 3/1A, 81-717 Sopot, Poland;+48 511 101 108;2;4.9;656;True;True;;[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
296;ChIJWZdPx2Vz_UYR-R-x5Qfx_s4;Łąkowa 35/38, 80-769 Gdańsk, Poland;+48 577 001 331;;4.9;398;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
297;ChIJU0R9dJCn_UYR2RUow9ZYKr0;Żołnierzy I Armii Wojska Polskiego 2, 81-380 Gdynia, Poland;+48 781 296 414;2;4.8;612;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']
298;ChIJ7ZaTw5EK_UYRO3MOsVS1e_0;Bohaterów Monte Cassino 42, 81-759 Sopot, Poland;+48 733 000 533;2;4.7;12720;True;True;True;[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0330'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0330'}, 'open': {'day': 6, 'time': '0900'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
